instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWavePegasus_10_dense_11.h5,2084,-1398.3076,-1396.146,-0.15482771,0.176759455,0.085272242
randomIsingDWavePegasus_10_dense_12.h5,2084,-1362.8779,-1356.523,-0.4684757,0.170721835,0.083657547
randomIsingDWavePegasus_10_dense_13.h5,2084,-1363.2786,-1361.332,-0.1429874,0.173921014,0.081146986
randomIsingDWavePegasus_10_dense_14.h5,2084,-1393.876,-1392.3479,-0.109748155,0.170578367,0.077431641
randomIsingDWavePegasus_10_dense_15.h5,2084,-1387.3209,-1386.5563,-0.055147305,0.171732528,0.079949565
randomIsingDWavePegasus_10_dense_16.h5,2078,-1366.5361,-1363.3125,-0.23645589,0.177280654,0.07686854
randomIsingDWavePegasus_10_dense_17.h5,2078,-1395.5029,-1393.397,-0.15113834,0.172560274,0.088151487
randomIsingDWavePegasus_10_dense_18.h5,2078,-1382.7659,-1381.7715,-0.07196449,0.175951084,0.074154369
randomIsingDWavePegasus_10_dense_19.h5,2078,-1411.0934,-1410.7905,-0.021467146,0.170758745,0.091662047
randomIsingDWavePegasus_10_dense_2.h5,2084,-1408.8644,-1408.8618,-0.00018195373,0.169661084,0.075105567
randomIsingDWavePegasus_10_dense_20.h5,2078,-1414.8347,-1414.8405,0.00040550894,0.171233183,0.080494841
randomIsingDWavePegasus_10_dense_3.h5,2084,-1413.0624,-1413.1276,0.0046128565,0.176414023,0.077366548
randomIsingDWavePegasus_10_dense_4.h5,2084,-1401.7957,-1398.1489,-0.26082548,0.170166799,0.082102261
randomIsingDWavePegasus_10_dense_5.h5,2084,-1416.533,-1415.2838,-0.088261135,0.174979118,0.092247416
randomIsingDWavePegasus_10_dense_6.h5,2084,-1405.9304,-1405.9534,0.0016322887,0.181198766,0.089736166
randomIsingDWavePegasus_10_dense_7.h5,2084,-1406.7842,-1406.4187,-0.025986467,0.171582872,0.090107716
randomIsingDWavePegasus_10_dense_8.h5,2084,-1365.5552,-1365.2651,-0.021244157,0.174344441,0.090294867
randomIsingDWavePegasus_10_dense_9.h5,2084,-1408.8324,-1408.8182,-0.0010051088,0.177733829,0.081667028
randomIsingDWavePegasus_11_dense_1.h5,2545,-1701.1475,-1695.6084,-0.3266711,0.243193212,0.118765177
randomIsingDWavePegasus_11_dense_10.h5,2556,-1668.0583,-1649.383,-1.1322594,0.226037234,0.114759503
randomIsingDWavePegasus_11_dense_11.h5,2556,-1764.605,-1760.671,-0.22343528,0.23272341,0.11951774
randomIsingDWavePegasus_11_dense_12.h5,2556,-1726.7383,-1723.0753,-0.21258292,0.235479719,0.108924585
randomIsingDWavePegasus_11_dense_13.h5,2556,-1729.038,-1727.4957,-0.089275844,0.232498022,0.117629637
randomIsingDWavePegasus_11_dense_14.h5,2556,-1726.2697,-1721.0718,-0.3020139,0.247536019,0.109236077
randomIsingDWavePegasus_11_dense_15.h5,2556,-1732.9597,-1723.3064,-0.5601627,0.229611907,0.120559928
